City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Beijing,2008,Aquatics,Swimming,"KELLER, Klete",USA,Men,4x200m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,4x200m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,4x200m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"VANDERKAAY, Peter",USA,Men,4x200m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"VENDT, Erik",USA,Men,4x200m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"WALTERS, David",USA,Men,4x200m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"IZOTOV, Danila",RUS,Men,4x200m freestyle relay,M,Silver
Beijing,2008,Aquatics,Swimming,"LAGUNOV, Evgeniy",RUS,Men,4x200m freestyle relay,M,Silver
Beijing,2008,Aquatics,Swimming,"LOBINTSEV, Nikita",RUS,Men,4x200m freestyle relay,M,Silver
Beijing,2008,Aquatics,Swimming,"POLISHCHUK, Mikhail",RUS,Men,4x200m freestyle relay,M,Silver
Beijing,2008,Aquatics,Swimming,"SUKHORUKOV, Alexander",RUS,Men,4x200m freestyle relay,M,Silver
Beijing,2008,Aquatics,Swimming,"BURCKLE, Caroline",USA,Women,4x200m freestyle relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,4x200m freestyle relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"HOFF, Katie",USA,Women,4x200m freestyle relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"MARSHALL, Christine",USA,Women,4x200m freestyle relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"SCHMITT, Allison",USA,Women,4x200m freestyle relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"SMIT, Julia",USA,Women,4x200m freestyle relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"VANDENBERG, Kim",USA,Women,4x200m freestyle relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"BAINBRIDGE, Angie",AUS,Women,4x200m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"BARRATT, Bronte",AUS,Women,4x200m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"DAVENPORT, Lara",AUS,Women,4x200m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"GALVEZ, Felicity",AUS,Women,4x200m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"MACKENZIE, Linda",AUS,Women,4x200m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"PALMER, Kylie",AUS,Women,4x200m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"RICE, Stephanie",AUS,Women,4x200m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"SCHLANGER, Melanie",AUS,Women,4x200m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"PANG, Jiaying",CHN,Women,4x200m freestyle relay,W,Silver
Beijing,2008,Aquatics,Swimming,"TAN, Miao",CHN,Women,4x200m freestyle relay,W,Silver
Beijing,2008,Aquatics,Swimming,"TANG, Jingzhi",CHN,Women,4x200m freestyle relay,W,Silver
Beijing,2008,Aquatics,Swimming,"YANG, Yu",CHN,Women,4x200m freestyle relay,W,Silver
Beijing,2008,Aquatics,Swimming,"ZHU, Qianwei",CHN,Women,4x200m freestyle relay,W,Silver
Beijing,2008,Aquatics,Swimming,"BERNARD, Alain",FRA,Men,50m freestyle,M,Bronze
Beijing,2008,Aquatics,Swimming,"CIELO FILHO, Cesar",BRA,Men,50m freestyle,M,Gold
Beijing,2008,Aquatics,Swimming,"LEVEAUX, Amaury",FRA,Men,50m freestyle,M,Silver
Beijing,2008,Aquatics,Swimming,"CAMPBELL, Cate",AUS,Women,50m freestyle,W,Bronze
Beijing,2008,Aquatics,Swimming,"STEFFEN, Britta",GER,Women,50m freestyle,W,Gold
Beijing,2008,Aquatics,Swimming,"TORRES, Dara",USA,Women,50m freestyle,W,Silver
Beijing,2008,Aquatics,Swimming,"FRIIS, Lotte",DEN,Women,800m freestyle,W,Bronze
Beijing,2008,Aquatics,Swimming,"ADLINGTON, Rebecca",GBR,Women,800m freestyle,W,Gold
Beijing,2008,Aquatics,Swimming,"FILIPPI, Alessia",ITA,Women,800m freestyle,W,Silver
Beijing,2008,Aquatics,Swimming,"LURZ, Thomas",GER,Men,marathon 10km,M,Bronze
Beijing,2008,Aquatics,Swimming,"VAN DER WEIJDEN, Maarten",NED,Men,marathon 10km,M,Gold
Beijing,2008,Aquatics,Swimming,"DAVIES, David",GBR,Men,marathon 10km,M,Silver
Beijing,2008,Aquatics,Swimming,"PATTEN, Cassandra",GBR,Women,marathon 10km,W,Bronze
Beijing,2008,Aquatics,Swimming,"ILCHENKO, Larisa",RUS,Women,marathon 10km,W,Gold
Beijing,2008,Aquatics,Swimming,"PAYNE, Keri-Anne",GBR,Women,marathon 10km,W,Silver
Beijing,2008,Aquatics,Synchronized S.,"HARADA, Saho",JPN,Women,duet,W,Bronze
Beijing,2008,Aquatics,Synchronized S.,"SUZUKI, Emiko",JPN,Women,duet,W,Bronze
Beijing,2008,Aquatics,Synchronized S.,"DAVYDOVA, Anastasia",RUS,Women,duet,W,Gold
Beijing,2008,Aquatics,Synchronized S.,"ERMAKOVA, Anastasia",RUS,Women,duet,W,Gold
Beijing,2008,Aquatics,Synchronized S.,"FUENTES, Andrea",ESP,Women,duet,W,Silver
Beijing,2008,Aquatics,Synchronized S.,"MENGUAL, Gemma",ESP,Women,duet,W,Silver
Beijing,2008,Aquatics,Synchronized S.,"GU, Beibei",CHN,Women,team,W,Bronze
Beijing,2008,Aquatics,Synchronized S.,"HUANG, Xuechen",CHN,Women,team,W,Bronze
Beijing,2008,Aquatics,Synchronized S.,"JIANG, Tingting",CHN,Women,team,W,Bronze
Beijing,2008,Aquatics,Synchronized S.,"JIANG, Wenwen",CHN,Women,team,W,Bronze
Beijing,2008,Aquatics,Synchronized S.,"LIU, Ou",CHN,Women,team,W,Bronze
Beijing,2008,Aquatics,Synchronized S.,"LUO, Xi",CHN,Women,team,W,Bronze
Beijing,2008,Aquatics,Synchronized S.,"SUN, Qiuting",CHN,Women,team,W,Bronze
Beijing,2008,Aquatics,Synchronized S.,"WANG, Na",CHN,Women,team,W,Bronze
Beijing,2008,Aquatics,Synchronized S.,"ZHANG, Xiaohuan",CHN,Women,team,W,Bronze
Beijing,2008,Aquatics,Synchronized S.,"DAVYDOVA, Anastasia",RUS,Women,team,W,Gold
Beijing,2008,Aquatics,Synchronized S.,"ERMAKOVA, Anastasia",RUS,Women,team,W,Gold
Beijing,2008,Aquatics,Synchronized S.,"GROMOVA, Maria",RUS,Women,team,W,Gold
Beijing,2008,Aquatics,Synchronized S.,"ISHCHENKO, Natalia",RUS,Women,team,W,Gold
Beijing,2008,Aquatics,Synchronized S.,"KHASYANOVA, Elvira",RUS,Women,team,W,Gold
Beijing,2008,Aquatics,Synchronized S.,"KUZHELA, Olga",RUS,Women,team,W,Gold
Beijing,2008,Aquatics,Synchronized S.,"OVCHINNIKOVA, Elena",RUS,Women,team,W,Gold
Beijing,2008,Aquatics,Synchronized S.,"ROMASHINA, Svetlana",RUS,Women,team,W,Gold
Beijing,2008,Aquatics,Synchronized S.,"SHORINA, Anna",RUS,Women,team,W,Gold
Beijing,2008,Aquatics,Synchronized S.,"CABELLO, Alba Maria",ESP,Women,team,W,Silver
Beijing,2008,Aquatics,Synchronized S.,"CORRAL, Raquel",ESP,Women,team,W,Silver
Beijing,2008,Aquatics,Synchronized S.,"FUENTES, Andrea",ESP,Women,team,W,Silver
Beijing,2008,Aquatics,Synchronized S.,"HENRIQUEZ, Thais",ESP,Women,team,W,Silver
Beijing,2008,Aquatics,Synchronized S.,"LOPEZ, Laura",ESP,Women,team,W,Silver
Beijing,2008,Aquatics,Synchronized S.,"MENGUAL, Gemma",ESP,Women,team,W,Silver
Beijing,2008,Aquatics,Synchronized S.,"MORON, Gisela",ESP,Women,team,W,Silver
Beijing,2008,Aquatics,Synchronized S.,"RODRIGUEZ, Irina",ESP,Women,team,W,Silver
Beijing,2008,Aquatics,Synchronized S.,"TIRADOS, Paola",ESP,Women,team,W,Silver
Beijing,2008,Aquatics,Water polo,"CIRIC, Aleksandar",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"FILIPOVIC, Filip",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"GOCIC, Zivko",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"PEKOVIC, Branko",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"PIJETLOVIC, Dusko",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"PRLAINOVIC, Andrija",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"RADJEN, Nikola",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"SAPIC, Aleksandar",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"SAVIC, Dejan",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"SEFIK, Denis",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"SORO, Slobodan",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"UDOVICIC, Vanja",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"VUJASINOVIC, Vladimir",SRB,Men,water polo,M,Bronze
Beijing,2008,Aquatics,Water polo,"BENEDEK, Tibor",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"BIROS, Peter",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"GERGELY, Istvan",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"HOSNYANSZKY, Norbert",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"KASAS, Tamas",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"KIS, Gabor",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"KISS, Gergely",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"MADARAS, Norbert",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"MOLNAR, Tamas",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"SZECSI, Zoltan",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"VARGA, Daniel Rudolf",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"VARGA, Denes Andor",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"VARGA, Tamas",HUN,Men,water polo,M,Gold
Beijing,2008,Aquatics,Water polo,"AZEVEDO, Tony",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"BAILEY, Ryan",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"BEAUBIEN, Layne",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"BROOKS, Brandon",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"HUDNUT, Peter",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"HUTTEN, Tim",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"KRUMPHOLZ, James",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"MERLO, Rick",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"MOSES, Merrill",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"POWERS, Jeffrey",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"SMITH, Jesse",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"VARELLAS, Peter",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"WRIGHT, Adam",USA,Men,water polo,M,Silver
Beijing,2008,Aquatics,Water polo,"BEADSWORTH, Gemma",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"CUFFE, Nikita",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"FRASER, Suzie",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"GOFERS, Taniele",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"GYNTHER, Kate",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"HETZEL, Amy",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"KNOX, Bronwen",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"KNOX, Emma",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"MCCORMACK, Alicia",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"RIPPON, Melissa",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"RIPPON, Rebecca",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"SANTOROMITO, Jenna",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"SANTOROMITO, Mia",AUS,Women,water polo,W,Bronze
Beijing,2008,Aquatics,Water polo,"CABOUT, Mieke",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"DE BRUIJN, Danielle",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"DE NOOY, Meike",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"GUICHELAAR, Rianne",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"HAKHVERDIAN, Biurakn",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"KLEIN, Noeki",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"KOOT, Simone",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"SIJBRING, Alette",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"SMIT, Yasemin",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"VAN BELKUM, Iefke",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"VAN DEN BERG, Gillian",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"VAN DEN HAM, Marieke",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"VAN DER MEIJDEN, Ilse",NED,Women,water polo,W,Gold
Beijing,2008,Aquatics,Water polo,"ARMSTRONG, Elizabeth",USA,Women,water polo,W,Silver
Beijing,2008,Aquatics,Water polo,"CARDENAS, Patty",USA,Women,water polo,W,Silver
Beijing,2008,Aquatics,Water polo,"CRAIG, Kami",USA,Women,water polo,W,Silver
Beijing,2008,Aquatics,Water polo,"GOLDA, Natalie",USA,Women,water polo,W,Silver
Beijing,2008,Aquatics,Water polo,"GREGORKA, Alison",USA,Women,water polo,W,Silver
Beijing,2008,Aquatics,Water polo,"HAYES, Brittany",USA,Women,water polo,W,Silver
Beijing,2008,Aquatics,Water polo,"HIPP, Jaime",USA,Women,water polo,W,Silver
Beijing,2008,Aquatics,Water polo,"PETRI, Heather",USA,Women,water polo,W,Silver
Beijing,2008,Aquatics,Water polo,"STEFFENS, Jessica",USA,Women,water polo,W,Silver
Beijing,2008,Aquatics,Water polo,"VAN NORMAN, Moriah",USA,Women,water polo,W,Silver
Beijing,2008,Aquatics,Water polo,"VILLA, Brenda",USA,Women,water polo,W,Silver
Beijing,2008,Aquatics,Water polo,"WENGER, Lauren",USA,Women,water polo,W,Silver
Beijing,2008,Aquatics,Water polo,"WINDES, Elsie",USA,Women,water polo,W,Silver
Beijing,2008,Archery,Archery,"BADENOV, Bair",RUS,Men,individual (FITA Olympic round - 70m),M,Bronze
Beijing,2008,Archery,Archery,"RUBAN, Viktor",UKR,Men,individual (FITA Olympic round - 70m),M,Gold
Beijing,2008,Archery,Archery,"PARK, Kyung-Mo",KOR,Men,individual (FITA Olympic round - 70m),M,Silver
Beijing,2008,Archery,Archery,"YUN, Ok-Hee",KOR,Women,individual (FITA Olympic round - 70m),W,Bronze
Beijing,2008,Archery,Archery,"ZHANG, Juan Juan",CHN,Women,individual (FITA Olympic round - 70m),W,Gold
Beijing,2008,Archery,Archery,"PARK, Sung-Hyun",KOR,Women,individual (FITA Olympic round - 70m),W,Silver
Beijing,2008,Archery,Archery,"JIANG, Lin",CHN,Men,team (FITA Olympic round - 70m),M,Bronze
Beijing,2008,Archery,Archery,"LI, Wenquan",CHN,Men,team (FITA Olympic round - 70m),M,Bronze
Beijing,2008,Archery,Archery,"XUE, Hai Feng",CHN,Men,team (FITA Olympic round - 70m),M,Bronze
Beijing,2008,Archery,Archery,"IM, Dong-Hyun",KOR,Men,team (FITA Olympic round - 70m),M,Gold
Beijing,2008,Archery,Archery,"LEE, Chang-Hwan",KOR,Men,team (FITA Olympic round - 70m),M,Gold
Beijing,2008,Archery,Archery,"PARK, Kyung-Mo",KOR,Men,team (FITA Olympic round - 70m),M,Gold
Beijing,2008,Archery,Archery,"DI BUO', Ilario",ITA,Men,team (FITA Olympic round - 70m),M,Silver
Beijing,2008,Archery,Archery,"GALIAZZO, Marco",ITA,Men,team (FITA Olympic round - 70m),M,Silver
Beijing,2008,Archery,Archery,"NESPOLI, Mauro",ITA,Men,team (FITA Olympic round - 70m),M,Silver
Beijing,2008,Archery,Archery,"ARNOLD, Virginie",FRA,Women,team (FITA Olympic round - 70m),W,Bronze
Beijing,2008,Archery,Archery,"DODEMONT, Sophie",FRA,Women,team (FITA Olympic round - 70m),W,Bronze
Beijing,2008,Archery,Archery,"SCHUH, Berengere",FRA,Women,team (FITA Olympic round - 70m),W,Bronze
Beijing,2008,Archery,Archery,"JOO, Hyun-Jung",KOR,Women,team (FITA Olympic round - 70m),W,Gold
Beijing,2008,Archery,Archery,"PARK, Sung-Hyun",KOR,Women,team (FITA Olympic round - 70m),W,Gold
Beijing,2008,Archery,Archery,"YUN, Ok-Hee",KOR,Women,team (FITA Olympic round - 70m),W,Gold
Beijing,2008,Archery,Archery,"CHEN, Ling",CHN,Women,team (FITA Olympic round - 70m),W,Silver
Beijing,2008,Archery,Archery,"GUO, Dan",CHN,Women,team (FITA Olympic round - 70m),W,Silver
Beijing,2008,Archery,Archery,"ZHANG, Juan Juan",CHN,Women,team (FITA Olympic round - 70m),W,Silver
Beijing,2008,Athletics,Athletics,"KOGO, Micah",KEN,Men,10000m,M,Bronze
Beijing,2008,Athletics,Athletics,"BEKELE, Kenenisa",ETH,Men,10000m,M,Gold
Beijing,2008,Athletics,Athletics,"SIHINE, Sileshi",ETH,Men,10000m,M,Silver
Beijing,2008,Athletics,Athletics,"FLANAGAN, Shalane",USA,Women,10000m,W,Bronze
Beijing,2008,Athletics,Athletics,"DIBABA, Tirunesh",ETH,Women,10000m,W,Gold
Beijing,2008,Athletics,Athletics,"ABEYLEGESSE, Elvan",TUR,Women,10000m,W,Silver
Beijing,2008,Athletics,Athletics,"DIX, Walter",USA,Men,100m,M,Bronze
Beijing,2008,Athletics,Athletics,"BOLT, Usain",JAM,Men,100m,M,Gold
Beijing,2008,Athletics,Athletics,"THOMPSON, Richard",TRI,Men,100m,M,Silver
Beijing,2008,Athletics,Athletics,"FRASER, Shelly-ann",JAM,Women,100m,W,Gold
Beijing,2008,Athletics,Athletics,"SIMPSON, Sherone",JAM,Women,100m,W,Silver
Beijing,2008,Athletics,Athletics,"STEWART, Kerron",JAM,Women,100m,W,Silver
Beijing,2008,Athletics,Athletics,"LOPES-SCHLIEP, Priscilla",CAN,Women,100m hurdles,W,Bronze
Beijing,2008,Athletics,Athletics,"HARPER, Dawn",USA,Women,100m hurdles,W,Gold
Beijing,2008,Athletics,Athletics,"MCLELLAN, Sally",AUS,Women,100m hurdles,W,Silver
Beijing,2008,Athletics,Athletics,"OLIVER, David",USA,Men,110m hurdles,M,Bronze
Beijing,2008,Athletics,Athletics,"ROBLES, Dayron",CUB,Men,110m hurdles,M,Gold
Beijing,2008,Athletics,Athletics,"PAYNE, David",USA,Men,110m hurdles,M,Silver
Beijing,2008,Athletics,Athletics,"BAALA, Mehdi",FRA,Men,1500m,M,Bronze
Beijing,2008,Athletics,Athletics,"KIPROP, Asbel Kipruto",KEN,Men,1500m,M,Gold
Beijing,2008,Athletics,Athletics,"WILLIS, Nicholas",NZL,Men,1500m,M,Silver
Beijing,2008,Athletics,Athletics,"TOBIAS, Nataliya",UKR,Women,1500m,W,Bronze
Beijing,2008,Athletics,Athletics,"LANGAT, Nancy jebet",KEN,Women,1500m,W,Gold
Beijing,2008,Athletics,Athletics,"LISHCHYNSKA, Iryna",UKR,Women,1500m,W,Silver
Beijing,2008,Athletics,Athletics,"DIX, Walter",USA,Men,200m,M,Bronze
Beijing,2008,Athletics,Athletics,"BOLT, Usain",JAM,Men,200m,M,Gold
Beijing,2008,Athletics,Athletics,"CRAWFORD, Shawn",USA,Men,200m,M,Silver
Beijing,2008,Athletics,Athletics,"STEWART, Kerron",JAM,Women,200m,W,Bronze
Beijing,2008,Athletics,Athletics,"CAMPBELL-BROWN, Veronica",JAM,Women,200m,W,Gold
Beijing,2008,Athletics,Athletics,"FELIX, Allyson",USA,Women,200m,W,Silver
Beijing,2008,Athletics,Athletics,"RIGAUDO, Elisa",ITA,Women,20km race walk,W,Bronze
Beijing,2008,Athletics,Athletics,"KANISKINA, Olga",RUS,Women,20km race walk,W,Gold
Beijing,2008,Athletics,Athletics,"PLATZER, Kjersti Tysse",NOR,Women,20km race walk,W,Silver
Beijing,2008,Athletics,Athletics,"TALLENT, Jared",AUS,Men,20km walk,M,Bronze
Beijing,2008,Athletics,Athletics,"BORCHIN, Valeriy",RUS,Men,20km walk,M,Gold
Beijing,2008,Athletics,Athletics,"PEREZ, Jefferson",ECU,Men,20km walk,M,Silver
Beijing,2008,Athletics,Athletics,"MATEELONG, Richard Kipkemboi",KEN,Men,3000m steeplechase,M,Bronze
Beijing,2008,Athletics,Athletics,"KIPRUTO, Brimin Kiprop",KEN,Men,3000m steeplechase,M,Gold
Beijing,2008,Athletics,Athletics,"MEKHISSI-B., Mahiedine",FRA,Men,3000m steeplechase,M,Silver
Beijing,2008,Athletics,Athletics,"VOLKOVA, Ekaterina",RUS,Women,3000m steeplechase,W,Bronze
Beijing,2008,Athletics,Athletics,"GALKINA-SAMITOVA, Gulnara",RUS,Women,3000m steeplechase,W,Gold
Beijing,2008,Athletics,Athletics,"JEPKORIR, Eunice",KEN,Women,3000m steeplechase,W,Silver
Beijing,2008,Athletics,Athletics,"NEVILLE, David",USA,Men,400m,M,Bronze
Beijing,2008,Athletics,Athletics,"MERRITT, LaShawn",USA,Men,400m,M,Gold
Beijing,2008,Athletics,Athletics,"WARINER, Jeremy",USA,Men,400m,M,Silver
Beijing,2008,Athletics,Athletics,"RICHARDS, Sanya",USA,Women,400m,W,Bronze
Beijing,2008,Athletics,Athletics,"OHURUOGU, Christine",GBR,Women,400m,W,Gold
Beijing,2008,Athletics,Athletics,"WILLIAMS, Shericka",JAM,Women,400m,W,Silver
Beijing,2008,Athletics,Athletics,"JACKSON, Bershawn",USA,Men,400m hurdles,M,Bronze
Beijing,2008,Athletics,Athletics,"TAYLOR, Angelo",USA,Men,400m hurdles,M,Gold
Beijing,2008,Athletics,Athletics,"CLEMENT, Kerron",USA,Men,400m hurdles,M,Silver
Beijing,2008,Athletics,Athletics,"DANVERS, Tasha",GBR,Women,400m hurdles,W,Bronze
Beijing,2008,Athletics,Athletics,"WALKER, Melaine",JAM,Women,400m hurdles,W,Gold
Beijing,2008,Athletics,Athletics,"TOSTA, Sheena",USA,Women,400m hurdles,W,Silver
Beijing,2008,Athletics,Athletics,"ASAHARA, Nobuharu",JPN,Men,4x100m relay,M,Bronze
Beijing,2008,Athletics,Athletics,"SUETSUGU, Shingo",JPN,Men,4x100m relay,M,Bronze
Beijing,2008,Athletics,Athletics,"TAKAHIRA, Shinji",JPN,Men,4x100m relay,M,Bronze
Beijing,2008,Athletics,Athletics,"TSUKAHARA, Naoki",JPN,Men,4x100m relay,M,Bronze
Beijing,2008,Athletics,Athletics,"BOLT, Usain",JAM,Men,4x100m relay,M,Gold
Beijing,2008,Athletics,Athletics,"CARTER, Nesta",JAM,Men,4x100m relay,M,Gold
Beijing,2008,Athletics,Athletics,"FRATER, Michael",JAM,Men,4x100m relay,M,Gold
Beijing,2008,Athletics,Athletics,"POWELL, Asafa",JAM,Men,4x100m relay,M,Gold
Beijing,2008,Athletics,Athletics,"BLEDMAN, Keston",TRI,Men,4x100m relay,M,Silver
Beijing,2008,Athletics,Athletics,"BURNS, Marc",TRI,Men,4x100m relay,M,Silver
Beijing,2008,Athletics,Athletics,"CALLENDER, Emmanuel",TRI,Men,4x100m relay,M,Silver
Beijing,2008,Athletics,Athletics,"THOMPSON, Richard",TRI,Men,4x100m relay,M,Silver
Beijing,2008,Athletics,Athletics,"IDOKO, Franca",NGR,Women,4x100m relay,W,Bronze
Beijing,2008,Athletics,Athletics,"ISMAILA, Halimat",NGR,Women,4x100m relay,W,Bronze
Beijing,2008,Athletics,Athletics,"KEMASUODE, Gloria",NGR,Women,4x100m relay,W,Bronze
Beijing,2008,Athletics,Athletics,"OSAYOMI, Oludamola",NGR,Women,4x100m relay,W,Bronze
Beijing,2008,Athletics,Athletics,"CHERMOSHANSKAYA, Yuliya",RUS,Women,4x100m relay,W,Gold
Beijing,2008,Athletics,Athletics,"FEDORIVA, Aleksandra",RUS,Women,4x100m relay,W,Gold
Beijing,2008,Athletics,Athletics,"GUSHCHINA, Yulia",RUS,Women,4x100m relay,W,Gold
Beijing,2008,Athletics,Athletics,"POLYAKOVA, Evgeniya",RUS,Women,4x100m relay,W,Gold
Beijing,2008,Athletics,Athletics,"BORLEE, Olivia",BEL,Women,4x100m relay,W,Silver
Beijing,2008,Athletics,Athletics,"GEVAERT, Kim",BEL,Women,4x100m relay,W,Silver
Beijing,2008,Athletics,Athletics,"MARIEN, Hanna",BEL,Women,4x100m relay,W,Silver
Beijing,2008,Athletics,Athletics,"OUEDRAOGO, Elodie",BEL,Women,4x100m relay,W,Silver
Beijing,2008,Athletics,Athletics,"ALEXEEV, Denis",RUS,Men,4x400m relay,M,Bronze
Beijing,2008,Athletics,Athletics,"DYLDIN, Maksim",RUS,Men,4x400m relay,M,Bronze
Beijing,2008,Athletics,Athletics,"FROLOV, Vladislav",RUS,Men,4x400m relay,M,Bronze
Beijing,2008,Athletics,Athletics,"KOKORIN, Anton",RUS,Men,4x400m relay,M,Bronze
Beijing,2008,Athletics,Athletics,"MERRITT, LaShawn",USA,Men,4x400m relay,M,Gold
Beijing,2008,Athletics,Athletics,"NEVILLE, David",USA,Men,4x400m relay,M,Gold
Beijing,2008,Athletics,Athletics,"TAYLOR, Angelo",USA,Men,4x400m relay,M,Gold
Beijing,2008,Athletics,Athletics,"WARINER, Jeremy",USA,Men,4x400m relay,M,Gold
Beijing,2008,Athletics,Athletics,"BAIN, Andretti",BAH,Men,4x400m relay,M,Silver
Beijing,2008,Athletics,Athletics,"BROWN, Christopher",BAH,Men,4x400m relay,M,Silver
Beijing,2008,Athletics,Athletics,"MATHIEU, Michael",BAH,Men,4x400m relay,M,Silver
Beijing,2008,Athletics,Athletics,"WILLIAMS, Andrae",BAH,Men,4x400m relay,M,Silver
Beijing,2008,Athletics,Athletics,"LLOYD, Shereefa",JAM,Women,4x400m relay,W,Bronze
Beijing,2008,Athletics,Athletics,"WHYTE, Rosemarie",JAM,Women,4x400m relay,W,Bronze
